"","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12"
"OTU517",2,10,2,0,0,0,3,11,4,1,3,0,8,4,17,23,7,3,3,6,12,21,33,6,2,3,8,3,3,5,9,9,0,7,10,23
"OTU514",0,0,0,0,0,1,0,1,0,0,0,1,2,0,3,1,2,0,0,0,2,2,2,2,4,12,7,9,1,3,8,7,11,10,7,4
"OTU515",6,17,13,1,7,5,3,11,10,10,12,9,7,25,10,11,13,11,3,6,9,24,27,2,0,14,12,1,4,7,12,11,6,19,1,1
"OTU453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,56,2,11,7,7,2,4,11,1,0,2
"OTU452",0,0,0,0,0,0,0,0,0,1,0,0,2,15,3,0,14,13,14,15,10,3,9,18,0,0,1,1,1,3,0,0,2,0,0,3
"OTU451",2,0,4,8,8,8,3,0,1,1,0,0,0,4,4,0,4,10,8,0,1,0,0,22,1,1,0,0,1,2,0,0,0,0,0,0
"OTU450",10,4,10,3,3,2,14,15,8,7,8,11,5,5,4,8,14,5,0,11,10,11,5,9,1,14,3,2,3,8,3,4,1,9,4,6
"OTU457",23,11,18,5,5,9,5,0,0,9,12,11,0,0,3,1,1,1,2,0,0,0,3,1,0,3,0,0,0,1,6,2,1,1,1,0
"OTU456",115,141,55,10,10,19,23,13,9,13,41,17,55,14,8,53,24,8,10,16,22,65,97,15,5,20,65,9,5,12,45,10,9,10,4,5
"OTU455",3,3,4,3,3,9,10,13,2,6,14,13,23,62,25,15,23,22,25,48,62,44,31,39,0,3,0,1,3,3,1,0,0,2,1,3
"OTU454",1,4,3,8,17,7,48,28,19,26,7,15,1,5,5,6,1,3,4,3,2,6,1,7,4,9,3,1,15,55,5,1,4,4,7,26
"OTU723",1,2,4,0,3,1,3,6,4,1,4,7,0,2,3,1,1,1,1,1,0,0,2,1,0,2,1,2,8,8,0,2,2,4,7,3
"OTU811",1,2,0,2,4,2,3,5,9,9,9,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,1,0,1,0,0
"OTU908",3,7,3,2,1,0,3,0,0,3,3,0,5,1,2,8,0,1,0,1,0,0,3,0,0,0,3,1,0,0,2,0,0,0,0,1
"OTU228",15,6,23,42,68,66,94,44,56,33,12,23,1,6,5,0,3,2,11,8,2,5,3,12,11,6,2,8,33,33,4,4,11,18,13,16
"OTU229",31,28,44,31,13,14,6,45,30,62,65,107,0,0,1,0,0,0,0,0,0,2,0,0,1,19,23,6,15,22,13,22,40,19,16,15
"OTU738",1,1,1,0,0,2,7,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,3,5,2,1,3,3,1,2
"OTU739",0,0,1,3,1,2,3,4,2,7,2,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU953",25,46,27,8,28,29,73,49,24,69,70,36,0,1,0,1,1,2,1,2,2,5,1,1,1,0,0,1,0,6,3,0,0,0,2,5
"OTU220",4,1,18,4,6,3,3,2,6,4,5,5,32,34,19,21,64,17,8,28,34,9,2,17,9,53,14,33,14,32,1,8,16,12,10,5
"OTU221",22,8,16,16,6,1,3,2,3,5,4,3,4,1,4,4,5,3,3,3,5,7,22,4,9,37,19,27,20,48,11,7,20,7,39,118
"OTU222",18,63,20,21,19,5,14,29,17,34,20,33,5,5,4,2,11,3,3,3,4,2,8,12,6,32,16,7,9,39,121,13,12,3,12,34
"OTU223",73,64,97,62,56,31,21,25,28,46,52,86,3,8,7,1,9,3,5,4,4,5,0,7,15,46,24,26,16,34,32,21,19,14,14,19
"OTU224",45,68,76,108,80,114,69,151,127,75,127,80,52,86,148,27,75,97,117,96,107,99,45,58,22,20,15,17,27,12,22,25,13,18,28,24
"OTU225",1,1,5,5,2,1,4,0,0,1,0,0,50,0,0,50,28,14,6,5,10,3,3,5,9,24,2,47,25,120,0,1,0,0,0,0
"OTU226",19,13,22,30,26,33,64,41,44,44,49,36,47,103,89,35,56,46,40,88,89,67,23,55,31,69,25,35,37,99,55,77,49,53,25,43
"OTU227",9,8,10,7,4,4,11,3,4,6,22,8,96,147,58,95,152,61,39,139,154,94,73,87,8,18,7,7,15,37,18,26,12,31,15,18
"OTU1086",0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,1,3,1,1,0,0,0,0,0,0,3,0,1,0,0,2
"OTU1087",0,0,4,0,2,0,7,1,2,8,1,1,11,17,4,13,15,4,8,20,12,4,2,5,7,9,8,3,26,16,10,29,11,14,18,30
"OTU722",1,5,3,1,1,0,6,2,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU775",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,2,2,0,1,0,1,0,3
"OTU1082",1,4,1,1,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
"OTU569",6,0,4,11,29,36,5,0,3,0,0,0,4,10,2,3,13,19,23,5,1,1,1,6,6,2,1,6,19,1,0,0,1,2,1,0
"OTU1080",0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"OTU1081",0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,1,3,3,1,0,1,0
"OTU810",2,0,0,0,1,0,0,1,3,3,0,2,2,4,0,0,1,1,0,8,5,0,0,2,1,3,0,1,5,4,3,5,9,11,4,3
"OTU956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU568",7,5,11,2,1,1,8,2,3,10,7,5,11,9,2,12,15,2,2,4,10,2,7,6,0,9,5,0,1,9,5,11,4,8,0,2
"OTU907",0,1,1,2,1,0,3,4,2,5,0,1,2,1,0,0,0,0,2,0,0,0,0,0,1,6,0,2,0,2,1,1,0,0,0,1
"OTU1088",1,0,0,0,1,1,9,0,1,0,4,1,2,6,2,0,3,0,3,7,5,10,0,6,4,5,1,0,5,14,8,2,5,10,2,5
"OTU957",53,62,165,222,123,181,154,315,359,169,192,170,87,207,255,53,182,124,152,173,162,139,60,139,176,375,74,331,297,233,132,193,203,113,137,141
"OTU1024",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"OTU906",2,1,0,1,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,1,0,1,0,0,1,17,0,0,0,4,10,3,0,1,1
"OTU770",12,17,16,3,0,1,0,1,1,2,15,4,7,1,1,1,5,2,0,4,2,11,6,0,0,1,8,0,3,0,2,7,0,3,0,0
"OTU1025",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,3,0,0,0,1,0,0,0,0,0
"OTU771",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,17,0,0,0,24,7,4,0,0,0
"OTU714",0,2,1,4,2,0,4,6,6,3,3,3,1,4,5,1,5,0,1,5,2,4,2,6,4,4,1,1,3,8,2,7,6,1,4,6
"OTU1026",1,6,1,3,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,10,0,0,1,4,5,3,0,4,0,0,1,0,0
"OTU893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,8,3,1,0,1,3,0,0,0
"OTU1027",0,1,0,1,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
"OTU358",0,2,0,0,0,0,0,0,1,0,2,1,10,21,8,9,7,13,11,18,28,18,17,20,5,1,0,0,1,1,3,0,1,4,0,1
"OTU359",7,11,13,8,1,7,15,4,6,9,14,13,13,18,5,16,21,9,3,21,29,22,12,5,11,26,31,7,6,11,38,30,12,18,7,7
"OTU428",32,54,39,3,2,6,13,17,12,22,38,20,0,0,1,1,1,2,2,4,2,7,7,2,2,9,11,3,5,2,33,21,14,18,7,5
"OTU429",0,0,0,0,0,2,2,3,1,0,0,0,0,4,9,1,3,2,3,4,2,1,1,4,2,3,3,6,17,28,2,4,5,16,17,26
"OTU354",12,37,5,8,8,0,7,0,1,18,5,19,2,0,0,2,7,2,0,5,10,7,7,0,0,1,4,1,1,0,8,3,1,2,0,0
"OTU355",5,3,9,13,10,9,17,48,33,26,6,20,12,19,20,4,16,13,4,19,10,5,4,6,3,13,2,9,10,13,7,7,16,8,15,28
"OTU356",2,0,0,4,26,50,5,5,10,2,0,1,1,4,7,0,3,22,186,1,2,1,1,24,26,1,0,17,27,1,2,2,2,0,8,4
"OTU357",6,3,7,1,1,1,46,14,2,0,4,0,7,3,4,3,3,4,4,1,3,5,4,8,0,0,1,1,1,21,0,1,0,0,0,4
"OTU350",2,4,6,7,3,3,0,0,3,2,3,4,8,3,6,9,14,12,4,5,4,8,14,4,20,26,28,28,11,2,35,38,24,29,22,2
"OTU351",3,3,1,20,19,69,18,3,6,1,1,2,0,1,15,1,2,19,47,1,2,3,0,61,19,3,2,21,61,23,1,1,3,1,3,7
"OTU352",12,23,22,11,8,16,41,20,21,36,47,28,16,33,16,17,18,9,16,33,44,31,12,21,14,25,19,16,17,48,20,36,26,31,15,43
"OTU353",6,7,30,13,10,13,23,39,30,44,32,47,2,6,0,1,2,1,3,4,3,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0
"OTU646",0,3,2,3,1,1,6,8,4,13,8,2,18,25,5,34,10,1,7,15,14,9,4,23,4,33,21,6,19,14,9,22,2,14,18,12
"OTU647",1,5,5,4,4,4,8,14,6,17,4,6,8,5,3,7,1,1,1,10,9,4,3,7,1,1,5,2,5,3,5,10,8,5,4,5
"OTU644",3,3,7,6,9,8,22,14,15,18,16,11,7,6,5,5,2,1,2,5,3,3,1,2,0,1,0,0,2,2,0,0,1,1,1,1
"OTU645",0,2,1,1,0,2,5,5,4,2,2,1,1,3,4,1,1,2,1,5,3,3,1,8,2,1,1,0,3,9,2,2,1,2,0,1
"OTU642",1,0,3,0,0,0,1,2,0,0,0,2,1,1,1,1,9,5,12,1,0,0,1,19,3,6,1,1,1,1,0,2,1,1,0,1
"OTU643",13,13,4,1,0,1,1,0,3,1,5,0,1,2,2,16,1,0,0,2,3,6,15,1,0,0,2,0,0,5,0,0,0,1,0,0
"OTU129",42,65,60,60,26,30,78,82,61,75,108,127,87,111,86,54,136,98,71,180,198,175,104,55,37,87,47,56,43,82,99,113,125,90,69,95
"OTU128",30,111,46,20,101,83,277,289,202,164,128,85,30,28,36,31,12,17,26,42,31,63,50,41,14,177,34,1,46,156,66,43,21,24,22,219
"OTU127",22,24,23,51,57,61,35,106,63,36,37,36,139,203,312,100,127,188,240,208,170,138,120,138,271,268,205,262,462,281,474,257,265,180,239,324
"OTU126",67,0,138,78,27,78,70,3,3,15,7,20,113,37,26,86,219,72,23,56,53,15,1,95,50,156,81,98,50,38,2,14,27,22,10,3
"OTU125",22,0,18,132,169,188,9,3,74,10,0,2,3,1,4,1,8,18,31,1,0,1,0,24,18,7,3,22,88,4,0,0,3,2,1,4
"OTU124",27,8,27,202,190,117,1,0,14,4,2,1,27,13,3,45,60,168,160,5,6,5,10,34,45,35,45,62,70,5,6,1,0,1,2,4
"OTU123",215,162,199,27,29,68,43,24,37,34,136,28,191,89,48,97,103,43,54,64,101,179,198,82,31,56,84,25,54,16,139,84,41,94,60,36
"OTU122",60,95,96,57,38,47,134,37,51,53,211,58,29,24,6,25,36,19,17,42,50,58,37,22,9,27,25,15,10,29,82,36,16,9,5,3
"OTU121",70,97,99,70,114,96,647,324,190,333,169,157,242,372,200,156,103,54,88,318,234,160,87,179,49,224,192,41,207,398,242,224,138,243,183,238
"OTU120",39,88,71,48,43,107,351,213,138,127,181,128,44,169,144,35,75,41,46,132,124,126,60,176,19,57,28,23,66,143,69,44,58,62,44,75
"OTU1171",0,0,2,0,0,0,13,4,0,0,0,0,0,1,2,3,0,0,2,0,0,3,1,5,0,0,3,0,1,2,1,0,0,1,1,0
"OTU909",0,0,1,4,5,6,0,0,0,0,0,0,0,0,0,1,1,13,16,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0
"OTU778",0,1,1,5,1,0,0,2,1,5,0,3,0,0,2,0,4,0,0,1,2,0,1,1,0,0,2,0,0,0,1,2,0,0,0,1
"OTU489",0,3,0,0,0,0,0,0,1,1,0,0,19,7,5,20,17,2,1,9,7,7,25,4,0,1,1,0,0,1,0,0,0,0,0,0
"OTU555",14,17,5,2,1,0,0,0,0,0,11,5,8,4,1,11,4,1,3,3,7,4,13,1,1,5,18,2,2,7,32,13,8,3,4,14
"OTU905",0,0,1,0,0,1,0,1,0,1,0,0,3,0,3,3,3,3,6,5,4,6,6,5,1,0,3,0,2,4,6,0,1,0,1,1
"OTU904",0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,5,9,2,11,5,4,0,0,1,1,0,1
"OTU858",0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,7,0,1,0,1,0
"OTU779",1,0,2,0,1,0,1,0,1,1,3,0,3,3,1,2,8,4,2,6,4,3,2,3,0,0,0,0,0,0,2,0,0,0,0,0
"OTU901",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
"OTU900",0,4,4,0,1,1,1,0,2,1,7,3,0,1,0,4,1,1,0,0,1,4,3,0,1,1,3,0,0,0,5,0,0,0,0,1
"OTU903",0,2,1,0,1,1,12,3,1,4,2,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU902",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0
"OTU1172",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1173",0,0,0,0,1,2,2,1,0,0,1,2,1,3,1,0,1,0,1,1,0,0,0,0,0,1,2,0,1,0,1,1,1,0,0,1
"OTU1170",0,0,0,1,0,0,1,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,3,2,2,0,0
"OTU1140",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1176",0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1177",20,17,21,17,31,20,3,14,15,19,2,4,81,7,54,54,59,70,92,33,32,43,84,15,14,4,5,5,2,1,7,2,16,10,19,6
"OTU1174",0,0,2,2,1,0,4,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,0,0,2,0,0,0,1,2,1,1,1,1,1,2
"OTU1175",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"OTU1147",0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,4,1,0,0,2,6,0,0,0,0,0,0,1
"OTU1178",9,12,36,21,47,38,25,29,23,27,17,13,22,76,11,11,13,6,25,10,6,26,13,48,6,18,12,2,25,22,10,7,6,23,17,55
"OTU1179",1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,3,0,0,1,2,0,1,0,0,0,0,0
"OTU727",0,4,0,0,1,0,0,0,0,0,3,0,4,1,1,4,2,0,0,4,5,19,27,0,0,0,2,0,0,1,6,1,0,0,0,0
"OTU1022",0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,1,0,0,0,0,0
